,Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
3108,50.0,1,0.0,0.0,0.0,0.0,20,550.0,1.0,0.0,1.0,0,10.0,0,0,0,2,0
3109,60.0,2,0.5,0.0,0.0,0.0,25,550.0,3.0,0.0,3.0,0,8.0,0,0,0,4,0
3110,50.0,1,0.0,0.0,0.0,0.0,20,550.0,1.0,0.0,1.0,0,10.0,0,0,0,2,0
3111,90.0,7,0.0,0.0,0.0,0.0,0,200.0,6.0,2.0,1.0,0,2.0,0,0,2,2,0
3112,80.0,6,0.0,0.0,0.0,0.0,0,160.0,7.0,2.0,1.0,0,3.0,8,30,6,10,0
3113,100.0,8,0.5,0.0,0.0,0.0,0,130.0,5.0,2.0,1.0,0,2.0,0,2,4,8,0
3114,80.0,6,0.0,0.0,0.0,0.0,0,160.0,6.0,2.0,1.0,0,2.0,0,0,2,4,0
3115,70.0,5,0.0,0.0,0.0,0.0,0,170.0,6.0,2.0,1.0,0,2.0,0,0,2,2,0
3116,50.0,0,0.0,0.0,0.0,0.0,20,420.0,1.0,0.0,0.0,0,9.0,0,0,0,2,0
3117,290.0,13,2.0,0.0,0.0,0.0,55,800.0,25.0,7.0,5.0,0,24.0,0,6,8,10,0
3118,240.0,6,2.0,0.0,0.0,0.0,55,850.0,24.0,6.0,1.0,0,29.0,10,15,25,8,0
3119,220.0,18,2.5,4.5,11.0,0.0,15,320.0,7.0,1.0,4.0,0,7.0,10,2,2,4,0
3120,60.0,1,0.0,0.0,0.0,0.0,30,530.0,1.0,0.0,1.0,0,10.0,0,0,0,0,0
3121,60.0,1,0.0,0.0,0.0,0.0,30,530.0,3.0,0.0,3.0,0,10.0,0,0,0,0,0
3122,60.0,1,0.0,0.0,0.0,0.0,30,530.0,3.0,0.0,3.0,0,10.0,0,0,0,0,0
3123,25.0,1,0.0,0.0,0.0,0.0,15,330.0,0.0,0.0,0.0,0,5.0,0,0,0,0,0
3124,25.0,1,0.0,0.0,0.0,0.0,15,400.0,1.0,0.0,1.0,0,5.0,0,0,0,0,0
3125,60.0,2,0.5,0.5,0.0,0.0,35,340.0,1.0,0.0,1.0,0,13.0,0,0,0,2,0
3126,60.0,1,0.0,0.0,0.0,0.0,30,400.0,0.0,0.0,1.0,0,12.0,0,0,0,2,0
3127,60.0,1,0.0,0.0,0.0,0.0,35,340.0,2.0,0.0,2.0,0,13.0,0,2,0,4,0
3128,60.0,1,0.0,0.0,0.0,0.0,35,390.0,0.0,0.0,0.0,0,13.0,2,0,0,2,0
3129,50.0,1,0.0,0.0,0.0,0.0,30,440.0,1.0,0.0,1.0,0,13.0,0,2,0,2,0
3130,60.0,1,0.0,0.0,0.0,0.0,35,350.0,0.0,0.0,0.0,0,13.0,0,0,0,2,0
3131,60.0,1,0.0,0.0,0.0,0.0,35,360.0,0.0,0.0,0.0,0,13.0,0,0,0,2,0
3132,60.0,1,0.0,0.0,0.0,0.0,35,360.0,1.0,0.0,0.0,0,13.0,0,0,0,2,0
3133,70.0,1,0.0,0.0,0.0,0.0,35,310.0,2.0,0.0,2.0,0,13.0,0,0,0,2,0
3134,60.0,1,0.0,0.0,0.0,0.0,35,400.0,0.0,0.0,0.0,0,13.0,0,0,0,2,0
3135,50.0,4,0.0,0.0,0.0,0.0,5,120.0,5.0,1.0,1.0,0,2.0,2,2,2,4,0
3136,60.0,4,0.0,0.0,0.0,0.0,0,140.0,6.0,2.0,1.0,0,2.0,2,2,2,4,0
3137,120.0,5,1.5,0.0,0.0,0.0,65,490.0,1.0,1.0,1.0,0,15.0,20,4,0,6,0
3138,50.0,3,0.5,0.0,0.0,0.0,0,80.0,5.0,3.0,0.0,0,2.0,32,0,0,2,0
3139,60.0,4,0.5,0.0,0.0,0.0,0,85.0,5.0,1.0,1.0,0,2.0,0,0,0,2,0
3140,60.0,5,0.5,0.0,0.0,0.0,0,115.0,4.0,1.0,1.0,0,2.0,0,0,0,2,0
3141,70.0,4,0.0,0.0,0.0,0.0,0,105.0,5.0,1.0,1.0,0,2.0,15,10,4,8,0
3142,40.0,2,0.0,0.0,0.0,0.0,0,160.0,2.0,1.0,0.0,0,2.0,0,0,4,4,0
3143,60.0,4,0.0,0.0,0.0,0.0,0,90.0,5.0,1.0,1.0,0,2.0,2,2,4,4,0
3144,70.0,6,0.0,0.0,0.0,0.0,0,120.0,4.0,1.0,0.0,0,2.0,0,0,0,2,0
3145,200.0,7,0.0,1.5,2.0,0.0,30,530.0,20.0,1.0,5.0,0,15.0,0,0,4,4,0
3146,40.0,3,0.0,0.0,0.0,0.0,0,250.0,2.0,0.0,0.0,0,1.0,0,0,0,2,0
3147,35.0,3,0.0,0.0,0.0,0.0,0,150.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3148,50.0,4,0.0,0.0,0.0,0.0,0,115.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3149,45.0,4,0.0,0.0,0.0,0.0,0,130.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3150,40.0,3,0.0,0.0,0.0,0.0,0,125.0,3.0,1.0,0.0,0,1.0,0,2,0,0,0
3151,50.0,4,0.0,0.0,0.0,0.0,0,130.0,4.0,1.0,0.0,0,2.0,0,0,0,0,0
3152,70.0,5,0.5,0.0,0.0,0.0,0,145.0,4.0,1.0,0.0,0,2.0,1,0,0,4,0
3153,50.0,4,0.0,0.0,0.0,0.0,0,125.0,4.0,1.0,0.0,0,2.0,0,0,0,0,0
3154,50.0,4,0.0,0.0,0.0,0.0,0,120.0,4.0,1.0,0.0,0,2.0,0,0,0,2,0
3155,50.0,4,0.0,0.0,0.0,0.0,0,125.0,4.0,1.0,0.0,0,1.0,0,0,0,0,0
3156,50.0,4,0.0,0.0,0.0,0.0,0,135.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3157,50.0,4,0.0,0.0,0.0,0.0,0,135.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3158,50.0,4,0.0,0.0,0.0,0.0,0,170.0,3.0,1.0,0.0,0,1.0,0,0,0,0,0
3159,50.0,3,0.0,0.0,0.0,0.0,0,130.0,4.0,1.0,0.0,0,1.0,0,0,0,0,0
3160,45.0,4,0.0,0.0,0.0,0.0,0,240.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0
3161,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3162,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3163,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3164,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3165,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3166,33.0,1,0.0,0.0,0.0,0.0,0,74.0,5.0,1.0,0.0,0,1.0,0,0,1,2,0
3167,50.0,3,0.0,0.0,0.0,0.0,0,160.0,5.0,0.0,0.0,0,1.0,0,2,0,0,0
3168,50.0,1,0.0,0.0,0.0,0.0,20,610.0,2.0,0.0,0.0,0,9.0,0,0,0,4,0
3169,50.0,3,0.0,0.0,0.0,0.0,0,150.0,5.0,0.0,0.0,0,1.0,6,15,0,2,0
3170,50.0,3,0.0,0.0,0.0,0.0,0,230.0,5.0,0.0,0.0,0,1.0,0,2,0,2,0
3171,30.0,0,0.0,0.0,0.0,0.0,0,300.0,6.0,0.0,2.0,0,1.0,0,0,0,0,0
3172,30.0,0,0.0,0.0,0.0,0.0,0,330.0,6.0,0.0,2.0,0,1.0,0,0,0,0,0
3173,45.0,0,0.0,0.0,0.0,0.0,10,420.0,5.0,0.0,3.0,0,6.0,0,6,0,2,0
3174,45.0,0,0.0,0.0,0.0,0.0,10,420.0,5.0,0.0,2.0,0,6.0,0,6,0,4,0
3175,220.0,9,2.5,0.0,0.0,0.0,40,710.0,28.0,15.0,2.0,0,21.0,0,2,10,6,0
3176,45.0,1,0.0,0.0,0.0,0.0,15,380.0,1.0,0.0,0.0,0,9.0,0,0,0,0,0
3177,45.0,0,0.0,0.0,0.0,0.0,20,380.0,2.0,0.0,0.0,0,9.0,0,6,0,2,0
3178,40.0,1,0.0,0.0,0.0,0.0,20,610.0,1.0,0.0,1.0,0,8.0,0,0,0,2,0
3179,150.0,8,1.5,0.0,0.0,0.0,5,230.0,19.0,2.0,15.0,0,1.0,15,260,4,4,0
3180,40.0,0,0.0,0.0,0.0,0.0,15,560.0,2.0,0.0,1.0,0,8.0,0,0,0,2,0
3181,45.0,1,0.0,0.0,0.0,0.0,25,640.0,0.0,0.0,0.0,0,9.0,0,0,0,4,0
3182,60.0,2,0.5,0.0,0.0,0.0,30,790.0,0.0,0.0,0.0,0,11.0,0,0,0,4,0
3183,50.0,1,0.5,0.0,0.0,0.0,15,730.0,0.0,0.0,0.0,0,10.0,0,0,0,4,0
3184,60.0,1,0.5,0.0,0.0,0.0,25,610.0,2.0,0.0,2.0,0,10.0,0,0,0,0,0
3185,25.0,0,0.0,0.0,0.0,0.0,10,340.0,0.0,0.0,0.0,0,6.0,0,0,0,0,0
3186,70.0,2,0.5,0.0,0.0,0.0,35,810.0,1.0,0.0,1.0,0,11.0,0,0,0,4,0
3187,20.0,0,0.0,0.0,0.0,0.0,10,250.0,2.0,0.0,1.0,0,3.0,0,0,2,0,0
3188,50.0,2,0.5,0.0,0.0,0.0,25,720.0,0.0,0.0,0.0,0,10.0,0,0,0,4,0
3189,25.0,0,0.0,0.0,0.0,0.0,10,240.0,1.0,0.0,1.0,0,6.0,0,0,0,0,0
3190,90.0,0,0.0,0.0,0.0,0.0,0,65.0,24.0,0.0,0.0,13,0.0,0,0,0,0,0
3191,130.0,5,1.5,2.5,0.5,0.0,0,85.0,20.0,1.0,10.0,0,2.0,0,0,0,8,0
3192,90.0,0,0.0,0.0,0.0,0.0,0,35.0,24.0,1.0,0.0,19,1.0,0,0,2,4,0
3193,25.0,0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.0,8,0.0,0,0,0,0,0
3194,100.0,2,0.0,1.0,0.0,0.0,0,160.0,19.0,1.0,8.0,0,1.0,0,0,0,6,0
3195,100.0,4,0.5,1.5,0.0,0.0,0,140.0,18.0,1.0,7.0,0,1.0,0,0,0,4,0
3196,10.0,0,0.0,0.0,0.0,0.0,0,5.0,4.0,0.0,0.0,0,0.0,0,0,0,0,0
3197,100.0,3,0.5,1.5,0.0,0.0,0,140.0,18.0,1.0,7.0,0,1.0,0,0,0,4,0
3198,45.0,0,0.0,0.0,0.0,0.0,0,45.0,11.0,0.0,10.0,0,0.0,0,0,0,0,0
3199,130.0,4,1.0,1.0,0.0,0.5,0,120.0,25.0,1.0,17.0,0,1.0,0,0,0,0,1
3200,90.0,4,1.0,0.0,0.0,0.0,4,50.0,13.0,0.0,6.0,0,0.0,0,0,0,2,0
3201,140.0,5,1.5,0.0,0.0,0.0,0,120.0,22.0,0.0,9.0,0,1.0,0,0,0,0,0
3202,130.0,4,1.5,0.0,0.0,0.0,0,135.0,22.0,0.0,7.0,0,2.0,0,0,10,4,0
3203,80.0,0,0.0,0.0,0.0,0.0,0,80.0,19.0,0.0,19.0,0,2.0,0,0,0,0,0
3204,110.0,2,0.0,0.0,1.0,0.0,0,130.0,22.0,1.0,12.0,0,1.0,0,0,2,4,0
3205,110.0,2,0.0,0.0,1.0,0.0,0,115.0,22.0,2.0,13.0,0,1.0,0,0,2,4,0
3206,130.0,5,1.0,0.0,0.0,0.0,0,135.0,20.0,1.0,10.0,0,1.0,0,0,0,2,0
3207,130.0,5,1.0,0.0,0.0,1.5,0,170.0,19.0,1.0,8.0,0,2.0,0,0,0,2,0
3208,180.0,3,0.0,0.0,0.0,0.0,0,0.0,18.0,2.0,0.0,0,0.0,0,0,0,0,0
3209,100.0,0,0.0,0.0,0.0,0.0,5,55.0,21.0,0.0,19.0,0,4.0,0,0,15,0,0
3210,150.0,3,1.5,1.0,0.0,0.0,5,130.0,28.0,1.0,16.0,0,4.0,0,0,8,8,0
3211,100.0,1,0.0,0.0,0.0,0.0,0,70.0,24.0,0.0,15.0,0,1.0,0,0,0,2,0
3212,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3213,140.0,4,1.0,1.0,1.5,0.0,30,180.0,24.0,1.0,10.0,0,3.0,0,0,2,2,0
3214,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3215,140.0,2,1.0,0.0,0.0,0.0,1,95.0,30.0,3.0,15.0,0,4.0,6,0,8,0,0
3216,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3217,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3218,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3219,100.0,2,1.0,0.0,0.0,0.0,5,40.0,20.0,0.0,16.0,0,2.0,0,0,10,0,0
3220,100.0,2,1.0,0.0,0.0,0.0,5,40.0,19.0,0.0,15.0,0,2.0,0,0,10,0,0
3221,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3222,10.0,0,0.0,0.0,0.0,0.0,0,70.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3223,10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3224,10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3225,10.0,0,0.0,0.0,0.0,0.0,0,80.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3226,10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3227,10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3228,260.0,11,6.0,0.0,0.0,0.0,0,160.0,38.0,1.0,26.0,0,2.0,0,0,0,4,0
3229,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3230,100.0,3,1.0,0.0,0.0,0.0,5,170.0,22.0,4.0,12.0,0,2.0,0,0,2,2,0
3231,35.0,0,0.0,0.0,0.0,0.0,0,300.0,8.0,1.0,0.0,0,1.0,0,0,0,4,0
3232,25.0,0,0.0,0.0,0.0,0.0,0,300.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3233,150.0,2,1.0,0.0,0.0,0.0,10,115.0,30.0,1.0,16.0,0,3.0,0,0,10,8,0
3234,25.0,0,0.0,0.0,0.0,0.0,0,320.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3235,70.0,1,0.5,0.0,0.0,0.0,5,30.0,14.0,0.0,12.0,0,1.0,0,0,4,0,0
3236,25.0,0,0.0,0.0,0.0,0.0,0,320.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3237,130.0,5,1.0,0.0,0.0,0.0,0,80.0,24.0,4.0,15.0,0,3.0,4,0,8,4,0
3238,90.0,1,0.5,0.0,0.0,0.0,0,55.0,21.0,4.0,15.0,0,3.0,6,0,10,0,0
3239,90.0,2,1.0,0.0,0.0,0.0,5,50.0,17.0,1.0,14.0,0,2.0,0,0,10,2,0
3240,100.0,2,1.0,0.0,0.0,0.0,5,90.0,20.0,2.0,3.0,5,3.0,4,0,6,0,0
3241,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,1.0,2,0.0,0,25,0,0,0
3242,100.0,0,0.0,0.0,0.0,0.0,5,65.0,20.0,0.0,19.0,0,4.0,0,0,15,0,0
3243,120.0,0,0.0,0.0,0.0,0.0,5,65.0,25.0,0.0,23.0,0,4.0,0,0,15,0,0
3244,100.0,0,0.0,0.0,0.0,0.0,5,65.0,21.0,0.0,18.0,0,4.0,0,0,15,0,0
3245,100.0,0,0.0,0.0,0.0,0.0,5,55.0,21.0,1.0,18.0,0,4.0,0,0,15,4,0
3246,30.0,0,0.0,0.0,0.0,0.0,0,300.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3247,130.0,2,1.0,0.0,0.0,0.0,5,110.0,25.0,0.0,20.0,0,4.0,0,0,15,0,0
3248,130.0,2,1.0,0.0,0.0,0.0,5,95.0,26.0,0.0,25.0,0,4.0,2,0,15,0,0
3249,140.0,3,1.5,0.0,0.0,0.0,5,50.0,25.0,1.0,21.0,0,4.0,0,0,15,4,0
3250,170.0,6,0.0,0.0,0.0,0.0,0,130.0,27.0,1.0,16.0,0,2.0,0,0,0,6,0
3251,25.0,0,0.0,0.0,0.0,0.0,0,320.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3252,200.0,7,0.5,0.0,0.0,0.0,0,170.0,31.0,1.0,17.0,0,2.0,0,2,6,8,0
3253,180.0,6,0.0,0.0,0.0,0.0,0,130.0,29.0,0.0,17.0,0,2.0,0,8,0,8,0
3254,90.0,1,0.5,0.0,0.0,0.0,5,35.0,17.0,1.0,12.0,0,1.0,0,0,10,0,0
3255,25.0,0,0.0,0.0,0.0,0.0,0,310.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3256,25.0,0,0.0,0.0,0.0,0.0,0,310.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3257,80.0,1,0.5,0.0,0.0,0.0,5,45.0,13.0,4.0,5.0,0,3.0,10,0,10,0,0
3258,140.0,5,0.5,1.0,0.0,0.0,0,105.0,24.0,1.0,1.0,0,1.0,0,0,0,6,0
3259,30.0,0,0.0,0.0,0.0,0.0,0,110.0,7.0,1.0,0.0,0,1.0,0,0,0,0,0
3260,150.0,5,1.0,0.0,0.0,0.0,0,160.0,27.0,1.0,14.0,0,1.0,0,0,2,10,0
3261,20.0,0,0.0,0.0,0.0,0.0,0,115.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3262,25.0,0,0.0,0.0,0.0,0.0,0,320.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0
3263,120.0,2,0.0,0.0,0.0,0.0,0,110.0,24.0,0.0,12.0,0,1.0,0,0,2,4,0
3264,120.0,2,0.0,0.0,0.0,0.0,0,190.0,25.0,1.0,8.0,0,2.0,0,0,15,6,0
3265,130.0,4,1.0,0.0,0.0,0.0,0,180.0,24.0,1.0,8.0,0,2.0,0,0,0,6,0
3266,35.0,0,0.0,0.0,0.0,0.0,0,300.0,8.0,1.0,0.0,0,1.0,0,0,0,4,0
3267,140.0,3,0.5,0.0,0.0,1.0,0,190.0,24.0,1.0,8.0,0,2.0,0,0,0,6,0
3268,120.0,2,0.0,0.0,0.0,0.0,0,180.0,26.0,1.0,10.0,0,2.0,0,0,15,6,0
3269,130.0,3,0.5,0.0,0.0,0.0,0,170.0,25.0,1.0,10.0,0,2.0,0,0,15,6,0
3270,130.0,3,1.0,0.0,0.0,0.0,0,190.0,24.0,1.0,9.0,0,2.0,0,0,15,8,0
3271,120.0,3,0.0,0.0,0.0,0.0,0,190.0,23.0,0.0,11.0,0,1.0,0,0,2,6,0
3272,130.0,2,1.0,0.0,0.0,0.0,5,115.0,25.0,2.0,12.0,0,3.0,0,0,10,8,0
3273,150.0,2,1.0,0.0,0.0,0.0,5,100.0,30.0,3.0,15.0,0,4.0,6,0,8,2,0
3274,140.0,2,1.0,0.0,0.0,0.0,1,95.0,30.0,3.0,15.0,0,4.0,6,0,8,2,0
3275,140.0,2,1.0,0.0,0.0,0.0,3,120.0,30.0,3.0,15.0,0,4.0,4,0,8,0,0
3276,140.0,2,1.0,0.0,0.0,0.0,1,95.0,30.0,3.0,15.0,0,4.0,6,0,8,0,0
3277,140.0,2,0.0,0.0,0.0,0.0,0,95.0,28.0,4.0,4.0,7,4.0,6,0,6,2,0
3278,100.0,1,0.5,0.0,0.0,0.0,3,45.0,22.0,4.0,13.0,0,4.0,2,0,10,4,0
3279,100.0,2,1.0,0.0,0.0,0.0,5,35.0,19.0,1.0,7.0,0,3.0,0,0,15,4,0
3280,120.0,0,0.0,0.0,0.0,0.0,0,100.0,28.0,1.0,22.0,0,2.0,0,0,2,2,0
3281,120.0,0,0.0,0.0,0.0,0.0,0,100.0,28.0,1.0,22.0,0,2.0,0,0,2,2,0
3282,120.0,0,0.0,0.0,0.0,0.0,0,100.0,28.0,1.0,22.0,0,2.0,0,0,2,2,0
3283,120.0,0,0.0,0.0,0.0,0.0,0,100.0,28.0,1.0,22.0,0,2.0,0,0,2,2,0
3284,120.0,4,1.0,0.0,0.0,0.0,0,150.0,21.0,0.0,15.0,0,2.0,0,0,4,0,0
3285,140.0,5,1.5,0.0,0.0,0.0,0,150.0,23.0,0.0,17.0,0,2.0,0,0,6,4,0
3286,90.0,0,0.0,0.0,0.0,0.0,0,140.0,20.0,0.0,15.0,0,2.0,0,0,4,4,0
3287,80.0,0,0.0,0.0,0.0,0.0,0,140.0,18.0,0.0,13.0,0,1.0,0,0,4,0,0
3288,80.0,0,0.0,0.0,0.0,0.0,0,150.0,19.0,0.0,14.0,0,1.0,0,0,4,0,0
3289,100.0,1,1.0,0.0,0.0,0.0,5,35.0,18.0,2.0,12.0,0,3.0,2,0,10,2,0
3290,80.0,1,0.5,0.0,0.0,0.0,5,60.0,13.0,4.0,2.0,0,3.0,10,0,8,2,0
3291,100.0,2,1.0,0.0,0.0,0.0,0,60.0,19.0,0.0,8.0,0,1.0,0,0,0,4,0
3292,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,2,0.0,0,10,0,0,1
3293,100.0,2,1.0,0.0,0.0,0.0,0,80.0,17.0,0.0,14.0,0,2.0,0,0,15,4,0
3294,50.0,0,0.0,0.0,0.0,0.0,0,10.0,5.0,0.0,1.0,1,0.0,0,0,2,0,0
3295,110.0,2,1.0,0.0,0.0,0.0,20,50.0,21.0,2.0,18.0,0,3.0,0,0,10,0,0
3296,100.0,0,0.0,0.0,0.0,0.0,5,55.0,21.0,0.0,18.0,0,3.0,0,0,10,0,0
3297,180.0,9,4.0,0.0,0.0,0.0,15,85.0,25.0,0.0,20.0,0,1.0,0,0,0,2,0
3298,15.0,0,0.0,0.0,0.0,0.0,0,5.0,3.0,0.0,1.0,0,0.0,0,0,0,0,1
3299,160.0,2,1.0,0.0,0.0,0.0,4,40.0,27.0,0.0,21.0,0,8.0,2,0,20,0,0
3300,180.0,3,1.0,0.0,0.0,0.0,45,45.0,30.0,0.0,21.0,0,9.0,2,2,20,0,0
3301,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3302,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
3303,100.0,0,0.0,0.0,0.0,0.0,0,50.0,20.0,0.0,13.0,0,3.0,10,35,10,2,0
3304,50.0,0,0.0,0.0,0.0,0.0,0,25.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
3305,110.0,3,0.5,0.0,0.0,0.0,0,130.0,20.0,0.0,10.0,0,1.0,0,0,0,2,0
3306,50.0,1,0.0,0.0,0.0,0.0,0,40.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
3307,50.0,1,0.0,0.0,0.0,0.0,0,40.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
3308,130.0,4,1.5,0.0,0.0,0.0,10,90.0,21.0,1.0,13.0,0,1.0,0,0,0,4,0
3309,110.0,1,1.0,0.0,0.0,0.0,5,110.0,20.0,4.0,15.0,0,4.0,4,0,10,2,0
3310,110.0,2,1.0,0.0,0.0,0.0,5,150.0,20.0,1.0,15.0,0,4.0,4,0,10,6,0
3311,130.0,3,1.5,0.0,0.0,0.0,10,125.0,24.0,0.0,19.0,0,3.0,2,0,10,0,0
3312,70.0,1,0.0,0.0,0.0,0.0,10,120.0,11.0,3.0,5.0,0,4.0,4,0,10,0,0
3313,70.0,1,0.0,0.0,0.0,0.0,5,135.0,11.0,4.0,5.0,0,4.0,4,0,10,0,0
3314,60.0,1,0.5,0.0,0.0,0.0,5,130.0,10.0,4.0,4.0,0,3.0,2,0,8,4,0
3315,80.0,1,0.5,0.0,0.0,0.0,5,125.0,10.0,3.0,5.0,0,3.0,4,0,10,0,0
3316,190.0,5,2.0,1.0,0.0,0.0,10,85.0,33.0,0.0,25.0,0,4.0,4,2,10,0,0
3317,90.0,1,1.0,0.0,0.0,0.0,0,160.0,20.0,0.0,15.0,0,1.0,0,0,2,4,0
3318,30.0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,1.0,2.0,0,0.0,0,0,0,0,0
3319,140.0,5,1.0,0.0,0.0,0.0,0,75.0,21.0,4.0,8.0,0,2.0,0,0,0,0,0
3320,130.0,5,1.5,0.0,0.0,0.0,0,65.0,20.0,4.0,8.0,0,2.0,0,0,0,0,0
3321,130.0,5,0.0,0.0,0.0,0.0,0,70.0,20.0,4.0,7.0,0,2.0,0,0,0,0,0
3322,90.0,3,1.0,0.0,0.0,0.0,20,65.0,14.0,0.0,7.0,0,2.0,2,0,0,2,0
3323,90.0,3,1.0,0.0,0.0,0.0,20,65.0,14.0,0.0,7.0,0,2.0,2,0,0,2,0
3324,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
3325,90.0,6,1.0,0.0,0.0,0.0,10,180.0,8.0,0.0,7.0,0,0.0,0,0,0,0,0
3326,70.0,5,0.5,0.0,0.0,0.0,0,200.0,7.0,0.0,7.0,0,0.0,0,0,0,0,0
3327,35.0,2,0.0,0.0,0.0,0.0,0,50.0,4.0,0.0,0.0,0,1.0,0,0,0,0,0
3328,35.0,2,0.0,0.0,0.0,0.0,0,55.0,4.0,0.0,0.0,0,1.0,0,0,0,0,0
3329,30.0,2,0.0,0.0,0.0,0.0,0,80.0,4.0,0.0,0.0,0,1.0,0,0,0,0,0
3330,40.0,3,0.0,0.0,0.0,0.0,0,60.0,3.0,0.0,0.0,0,1.0,0,0,0,0,0
3331,80.0,4,0.5,0.0,0.0,0.0,0,260.0,12.0,0.0,11.0,0,0.0,0,0,0,0,0
3332,35.0,2,0.0,0.0,0.0,0.0,0,55.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3333,100.0,7,1.0,0.0,0.0,0.0,20,380.0,10.0,0.0,8.0,0,0.0,0,0,0,0,0
3334,30.0,0,0.0,0.0,0.0,0.0,0,55.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3335,30.0,1,0.0,0.0,0.0,0.0,0,60.0,5.0,0.0,0.0,0,1.0,0,0,0,0,0
3336,30.0,1,0.0,0.0,0.0,0.0,0,70.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3337,30.0,1,0.0,0.0,0.0,0.0,0,70.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3338,30.0,1,0.0,0.0,0.0,0.0,0,55.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3339,30.0,1,0.0,0.0,0.0,0.0,0,60.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0
3340,60.0,2,0.0,0.0,0.0,0.0,0,310.0,10.0,0.0,6.0,0,0.0,0,0,0,0,0
3341,50.0,3,0.5,0.0,0.0,0.0,5,330.0,6.0,0.0,2.0,0,1.0,0,0,4,0,0
3342,45.0,2,0.0,0.0,0.0,0.0,0,240.0,5.0,0.0,2.0,0,1.0,0,0,4,0,0
